Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2019,201904,Exports,United Kingdom,Latvia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,12795
2019,201904,Exports,United Kingdom,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,31
2019,201904,Exports,United Kingdom,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2035782
2019,201904,Exports,United Kingdom,Singapore,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,72253
2019,201904,Exports,United Kingdom,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,303
2019,201904,Exports,United Kingdom,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,120013
2019,201904,Exports,United Kingdom,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,3985
2019,201904,Exports,United Kingdom,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,3019
2019,201912,Exports,United Kingdom,Qatar,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2756
2019,201912,Exports,United Kingdom,Czech Rep.,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,15406
2019,201911,Exports,United Kingdom,Saint Helena,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2221
2019,201911,Exports,United Kingdom,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2936
2019,201911,Exports,United Kingdom,Guyana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,78303
2019,201911,Exports,United Kingdom,Malaysia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5250
2019,201911,Exports,United Kingdom,Qatar,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5059
2019,201911,Exports,United Kingdom,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,322360
2019,201911,Exports,United Kingdom,Iraq,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,10274
2019,201911,Exports,United Kingdom,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2051
2019,201911,Exports,United Kingdom,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,126
2019,201911,Exports,United Kingdom,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1014758
2019,201911,Exports,United Kingdom,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,45
2019,201911,Exports,United Kingdom,Thailand,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1814
2019,201911,Exports,United Kingdom,Malta,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,22852
2019,201911,Exports,United Kingdom,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,670274
2019,201911,Exports,United Kingdom,South Africa,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2149
2019,201911,Exports,United Kingdom,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,41
2019,201911,Exports,United Kingdom,Falkland Isds (Malvinas),Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,20597
2019,201904,Imports,United Kingdom,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,343954
2019,201906,Exports,United Kingdom,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,28
2019,201906,Exports,United Kingdom,Japan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,7047
2019,201906,Exports,United Kingdom,Singapore,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2490
2019,201906,Exports,United Kingdom,Viet Nam,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,24918
2019,201906,Exports,United Kingdom,Thailand,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2008
2019,201906,Exports,United Kingdom,Netherlands,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,720756
2019,201906,Exports,United Kingdom,Germany,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2332918
2019,201906,Exports,United Kingdom,Qatar,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,13823
2019,201906,Exports,United Kingdom,Brunei Darussalam,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1486
2019,201906,Exports,United Kingdom,Malta,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,10513
2019,201906,Exports,United Kingdom,Br. Virgin Isds,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5018
2019,201906,Exports,United Kingdom,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,14
2019,201906,Exports,United Kingdom,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,204220
2019,201906,Exports,United Kingdom,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,772515
2019,201906,Exports,United Kingdom,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1079641
2019,201906,Exports,United Kingdom,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5533
2019,201906,Exports,United Kingdom,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5
2019,201906,Exports,United Kingdom,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,41
2019,201906,Exports,United Kingdom,Latvia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,22474
2019,201906,Exports,United Kingdom,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,3098
2019,201906,Exports,United Kingdom,Oman,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,3434
2019,201906,Exports,United Kingdom,Saint Vincent and the Grenadines,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1373
2019,201906,Exports,United Kingdom,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2994
2019,201906,Exports,United Kingdom,Gibraltar,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,641
2019,201906,Exports,United Kingdom,Iceland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2122
2019,201906,Exports,United Kingdom,Belgium,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1015666
2019,201906,Exports,United Kingdom,Bermuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2676
2019,201906,Exports,United Kingdom,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,737
2019,201906,Exports,United Kingdom,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,477
2019,201906,Exports,United Kingdom,United Arab Emirates,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,19928
2019,201906,Exports,United Kingdom,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1322
2019,201906,Exports,United Kingdom,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,214
2019,201906,Exports,United Kingdom,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5431
2019,201906,Exports,United Kingdom,South Africa,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,15107
2019,201911,Exports,United Kingdom,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,79867
2019,201911,Exports,United Kingdom,Cayman Isds,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5323
2019,201911,Exports,United Kingdom,Viet Nam,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,29802
2019,201911,Exports,United Kingdom,Saudi Arabia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,5757
2019,201911,Exports,United Kingdom,Belgium,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,538332
2019,201911,Exports,United Kingdom,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,2975
2019,201911,Exports,United Kingdom,Bermuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,1462
2019,201911,Exports,United Kingdom,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,379
2019,201911,Exports,United Kingdom,Oman,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,52357
2019,201911,Exports,United Kingdom,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,711
2019,201911,Exports,United Kingdom,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,107026
2019,201911,Exports,United Kingdom,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,0401,322
